event_id,match_id,team,event_team,event_time,event_type,action_player_1,action_player_2
1240,86,Ajax,away, 58 ,Yellow card, Edson Álvarez ,
1241,86,Excelsior,home, 59 ,Yellow card, Couhaib Driouech ,
1242,86,Ajax,away, 61 ,Goal, Mohammed Kudus , Dušan Tadić 
1243,86,Ajax,away, 62 ,Substitution, Francisco Conceição , Davy Klaassen 
1244,86,Excelsior,home, 74 ,Substitution, Mike van Duinen , Lazaros Lamprou 
1245,86,Excelsior,home, 74 ,Substitution, Nathangelo Markelo , Siebe Horemans 
1246,86,Ajax,away, 79 ,Substitution, Calvin Bassey , Steven Berghuis 
1247,86,Ajax,away, 83 ,Goal, Devyne Rensch , Francisco Conceição 
1248,86,Excelsior,home, 84 ,Substitution, Reda Kharchouch , Marouan Azarkan 
1249,87,Feyenoord,away, 30 ,Goal, Santiago Giménez , Sebastian Szymański 
1250,87,Feyenoord,away, 38 ,Yellow card, Justin Bijlow ,
1251,87,Feyenoord,away, 45 ,Substitution, Quinten Timber , Sebastian Szymański 
1252,87,Twente,home, 45 ,Substitution, Sem Steijn , Michel Vlap 
1253,87,Twente,home, 66 ,Yellow card, Robin Pröpper ,
1254,87,Twente,home, 68 ,Goal, Joshua Brenet , Michal Sadílek 
1255,87,Feyenoord,away, 75 ,Yellow card, Quilindschy Hartman ,
1256,87,Feyenoord,away, 76 ,Substitution, Igor Paixão , Alireza Jahanbakhsh 
1257,87,Feyenoord,away, 76 ,Substitution, Oussama Idrissi , Javairô Dilrosun 
1258,87,Twente,home, 78 ,Substitution, Mathias Kjølø , Michal Sadílek 
1259,87,Twente,home, 81 ,Yellow card, Ramiz Zerrouki ,
1260,87,Feyenoord,away, 87 ,Substitution, Danilo , Santiago Giménez 
1261,87,Feyenoord,away, 91 ,Substitution, Marcos López , Quilindschy Hartman 
1262,87,Twente,home, 92 ,Substitution, Alfons Sampsted , Václav Černý 
1263,88,Utrecht,away, 12 ,Goal, Anastasios Douvikas ,
1264,88,Utrecht,away, 16 ,Goal, Anastasios Douvikas , Can Bozdoğan 
1265,88,AZ,home, 20 ,Goal, Maxim Dekker ,
1266,88,AZ,home, 30 ,Goal, Vangelis Pavlidis ,
1267,88,AZ,home, 34 ,Goal, Vangelis Pavlidis , Djordje Mihailovic 
1268,88,Utrecht,away, 41 ,Goal, Nick Viergever , Anastasios Douvikas 
1269,88,AZ,home, 44 ,Substitution, Zinho Vanheusden , Maxim Dekker 
1270,88,Utrecht,away, 56 ,Disallowed goal,Disallowed goal,
1271,88,AZ,home, 60 ,Substitution, Yusuf Barası , Djordje Mihailovic 
1272,88,AZ,home, 60 ,Substitution, Mees de Wit , Milos Kerkez 
1273,88,Utrecht,away, 65 ,Goal, Anastasios Douvikas , Taylor Booth 
1274,88,AZ,home, 70 ,Goal, Mees de Wit , Tijjani Reijnders 
1275,88,AZ,home, 78 ,Goal, Vangelis Pavlidis , Mees de Wit 
1276,88,Utrecht,away, 80 ,Substitution, Derensili Sanches Fernandes , Othmane Boussaid 
1277,88,Utrecht,away, 80 ,Goal, Sander van de Streek , Anastasios Douvikas 
1278,88,Utrecht,away, 84 ,Substitution, Hidde ter Avest , Sean Klaiber 
1279,88,AZ,home, 89 ,Substitution, Myron van Brederode , Jens Odgaard 
1280,88,Utrecht,away, 92 ,Yellow card, Nick Viergever ,
1281,89,Heerenveen,home, 21 ,Goal, Pelle van Amersfoort , Simon Olsson 
1282,89,Vitesse,away, 32 ,Goal, Bartosz Białek , Million Manhoef 
1283,89,Vitesse,away, 45 ,Goal, Gabriel Vidović , Kacper Kozłowski 
1284,89,Heerenveen,home, 45 ,Substitution, Syb van Ottele , Joost van Aken 
1285,89,Vitesse,away, 47 ,Goal, Million Manhoef , Matús Bero 
1286,89,Heerenveen,home, 59 ,Substitution, Tibor Halilović , Simon Olsson 
1287,89,Heerenveen,home, 59 ,Substitution, Rami Kaib , Mats Köhlert 
1288,89,Vitesse,away, 66 ,Substitution, Nicolas Isimat-Mirin , Gabriel Vidović 
1289,89,Vitesse,away, 66 ,Substitution, Davy Pröpper , Kacper Kozłowski 
1290,89,Vitesse,away, 74 ,Substitution, Mohamed Sankoh , Bartosz Białek 
1291,89,Vitesse,away, 75 ,Substitution, Mitchell Dijks , Maximilian Wittek 
